timestamp,timestampms,tid,price,amount,exchange,type
1609542671,1609542671477,18411490239,29354.81,0.00177143,gemini,sell
1609542668,1609542668865,18411488629,29369.32,0.00328667,gemini,buy
1609542668,1609542668372,18411488455,29369.32,0.00210088,gemini,buy
1609542667,1609542667342,18411487809,29369.32,0.00667464,gemini,buy
1609542646,1609542646191,18411474762,29376.38,0.00046528,gemini,buy
1609542646,1609542646189,18411474754,29376.38,0.0004576,gemini,buy
1609542619,1609542619956,18411463259,29373.67,0.01051077,gemini,buy
1609542619,1609542619598,18411463148,29373.68,0.00125943,gemini,buy
1609542616,1609542616169,18411461665,29372.13,0.00062705,gemini,buy
1609542610,1609542610163,18411459238,29372.86,0.01872133,gemini,buy
